middleF1,middleF2,middleF3,middleF4,hardF1,hardF2,hardF3,hardF4,softF1,softF2,softF3,softF4
-0.473338387515398,-0.356467033645557,-0.375927437753962,-0.189930741035772,0.574565692509518,-0.898488892921349,-1.01475682422412,-0.00378455432604272,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.682688446766961,-0.343417235773271,0.0967868908391481,-0.214662205252716,-0.33113686310987,-0.599196327665951,-1.21210030704659,-0.328240977540727,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.81622029076695,-0.108988827794044,1.33645324882535,-0.462223180682913,0.183534637848749,-0.356122175747786,-1.01219018142991,-0.0580326569556766,-0.17551918349693,1.54677544954413,-0.0903635313414042,-1.59214532953067
1.88478597631657,-0.17367349444802,0.496189831395364,-0.719247371741287,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.493779234456664,-0.0182515669335703,-0.693197899214388,-0.777546657559691,-0.668042465180376,-0.394319700940206,-1.07909100289972,-0.110345707449703,-0.390934387401328,0.660445408146017,1.70185014611705,0.557978675365396
-0.380716842897753,-0.267472244313972,2.70677628729012,-0.221695736948863,1.80387219951938,-0.278929228853368,-0.903540623126854,-0.412228929220828,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-1.72001680131462,0.0901722167889912,-1.36803235970981,-0.423059056351926,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.567114278912917,-0.13226625186562,0.96312641960416,-0.287564810627007,-0.328315826856103,-0.305089846191281,-0.914730764851784,-0.264303127852047,-0.321327354203252,1.39501804167113,-0.983462419940382,-1.16707357322806
-0.156875588431226,-0.210909271100927,-0.371444297615892,1.21461120272283,-0.206392950129028,1.20536703085857,-1.00805499274371,0.0092749513942969,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
0.985112576353454,-0.500785426992558,-0.11989442296078,-0.0352890034568316,-0.628491001475137,3.04594945849954,0.638875753025048,-0.244351184049287,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.0344082874790158,-0.256166505757367,1.18331077449911,-0.0137172715097783,-0.420365080194831,-0.429308975411336,1.22069211050698,-0.286795001924137,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.433582434912928,-0.366694659844847,-0.276539938382038,-0.0400038351968105,-0.635495896338162,1.70969811289593,-0.267489608472748,-0.286388122300178,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.864428242308438,-0.414137952580301,-0.330022506959759,-0.163209809584136,-0.16250655706771,-0.290992602246509,0.156702835809205,-0.0200815477041324,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.611068687550659,-0.272464685276586,1.17011553983135,-0.111413968180495,-0.25084949713921,0.950196745261252,1.2567929408116,-0.351414899961633,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.50258922048582,3.62128581114475,1.3353092071779,0.469219440305575,-0.114814885233207,-0.0681494651099763,0.396626212930184,0.442149271783124,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
1.92503325711174,-0.141824919316099,-0.560535084379439,-0.858809321125321,-0.0620440016118689,-0.370001691142763,-0.949363539963662,-0.210656224196331,-0.120330706895388,-0.016396322435765,-0.486549847432544,7.21229050589443
-0.469325812744992,-0.706782350912352,-0.344531767881645,0.161294767204627,-0.420365080194831,-0.429308975411336,1.22069211050698,-0.286795001924137,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-1.87603824033393,-1.32454383079332,2.39812598569602,5.63555432759459,-0.499126535651422,2.16951883419802,0.97830534522232,-0.0439504004177236,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.431461476064491,-0.821557002068345,-1.01744926663374,-0.879130808434301,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.299307882944218,-0.277852603971551,-0.551923110085007,-0.0619168954803167,-0.0620440016118689,-0.370001691142763,-0.949363539963662,-0.210656224196331,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.15660426893278,-0.153543452202572,0.535860748515995,-0.599743670026949,3.08345721289323,1.41269632407909,1.42220247356517,-0.211215836799031,-0.321327354203252,1.39501804167113,-0.983462419940382,-1.16707357322806
-0.298505591448827,1.4953052288172,-0.521193183020515,1.28729300007994,0.534579489322258,2.05061795289215,1.0450991710032,-0.32271455491492,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
-0.648042660355463,-0.0558464036526517,0.852385834977105,-0.26555871091535,-0.184981228859895,4.29753917342192,-0.359959843322228,-0.368632218928666,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,0.798736824035416,-0.338665073288074,-0.888462933975217,4.61831919210057,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
-0.905567318821299,-0.234415853011717,0.731360378198381,0.264257942617281,-0.467655984874018,-0.41824378249879,0.105300112694232,-0.221850992396561,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.233398108489683,-0.110580153651436,2.69836030418828,-0.239365186656469,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.81386405157994,-0.37300920124192,-0.162240956112055,-0.167520685908181,-0.328315826856103,-0.305089846191281,-0.914730764851784,-0.264303127852047,-0.234246263940251,2.66289379660492,-0.471209120451223,-1.20351322110703
1.63735901181202,-0.589995148302199,-1.24999985693692,0.343968711138889,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.69727131231179,-0.16476454174161,-0.371909796717216,-0.728912665824549,0.0519871044430075,-0.899428322055762,1.38092286796963,-0.270053966974531,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.24903940110392,-0.905279293470021,-0.728994632529277,0.344978845324556,0.180005767033397,0.738866390090298,-0.988964963203355,-0.387590828252514,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.604830959686442,-0.238918434094208,-0.318886471533313,-0.17223551764816,-0.420365080194831,-0.429308975411336,1.22069211050698,-0.286795001924137,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,0.365663559793304,-0.513220582246071,-1.01229717711884,-0.389109861946899,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.856268378171625,3.04357550560056,0.0231098119656838,-0.0385536482593436,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,2.85899428406409,0.896252409406873,2.47766264689068,0.174856411068153
-0.359285263007417,-0.0619001098861205,-0.557278446493623,-0.459886013687184,-0.71593302338623,0.801078306437977,-0.173187482895047,0.0856135071473492,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
3.09243867299066,-0.558117932790008,-0.399481430301668,0.710118909343746,0.389207706378514,1.95538838671237,1.27745802123363,-0.428176468999003,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.72489231049476,-0.792558676467394,-0.744130174324698,0.112421474328753,0.839658217609249,-0.684968617323047,-0.936277055531403,-0.635497249574124,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
0.24823353777764,-0.195269891141658,-0.454805924254078,-0.489896161520666,0.803357350955259,-0.779880746078534,1.27829148067525,-0.264902569637077,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.103569469062629,-0.266504718707044,-0.891397706335324,-0.104765924860722,0.391713742767281,-0.810198467306837,1.54528310601756,-0.424011387376876,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.426094807196496,0.836496015551636,1.65695691309362,-1.29933059764239
2.03801020723631,-0.893474883602368,1.18081559203991,-0.146813704915236,0.129614877742648,-0.303301268936646,-1.04276863145148,-0.173128059988906,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-1.26204409918448,-0.7846063996067,-0.0596352307471266,0.0125899847168241,0.0314862813222185,0.711748287978158,1.42621815388686,-0.635330451796284,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.3816828354664,1.04991761723425,-0.039341262920165,1.5899598744561,0.224365169538506,-0.310318385497941,-0.866993438045543,4.58381427334683,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.777888348981004,-0.494316266523559,-0.816377721305014,0.580469542259584,-0.467655984874018,-0.41824378249879,0.105300112694232,-0.221850992396561,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.24823353777764,-0.195269891141658,-0.454805924254078,-0.489896161520666,-0.089338579676627,-0.608708804657003,-0.835976389233998,1.65299242079891,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.0620766325285825,0.556495022356118,-0.474734267499872,-0.899820888254412,-0.668042465180376,-0.394319700940206,-1.07909100289972,-0.110345707449703,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-0.420365080194831,-0.429308975411336,1.22069211050698,-0.286795001924137,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.0593556655355257,1.86889854408915,2.76312297743328,2.47205300448598,-0.510313110175583,-0.185561348565435,1.17769130792376,2.15547678881098,-0.339013716933496,2.10437177048542,2.16921021258278,-1.33577024552136
-0.604830959686442,-0.238918434094208,-0.318886471533313,-0.17223551764816,5.46147534257432,0.201426935706892,-0.962466791943812,-0.0537956567808056,-0.321327354203252,1.39501804167113,-0.983462419940382,-1.16707357322806
-0.359285263007417,-0.0619001098861205,-0.557278446493623,-0.459886013687184,-0.71593302338623,0.801078306437977,-0.173187482895047,0.0856135071473492,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.421885804639917,-0.389001917704835,-0.307884331829985,1.50333182937661,0.299476413206069,-0.352346855388452,1.19269365320318,-0.281008082793209,2.87668064679434,0.186898680592587,-0.675009985632479,0.343553083361449
-0.0765953947722574,-0.448356716556745,-0.412096024675752,-0.359216906234858,0.4053499160828,-0.676204306296589,1.21802497701352,-0.365075604655891,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
0.204279129139898,-0.335468324552625,-0.247816804026889,-0.313745319074154,-0.268392557129811,-0.199624829154701,-1.10303513511321,-0.27330109500772,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
-0.0109238042713583,-0.347890532212953,-0.0831742169509747,-0.269826159078991,-0.675647013570067,-0.546238232078177,0.0358391534199018,-0.0213674406311181,-0.234246263940251,2.66289379660492,-0.471209120451223,-1.20351322110703
-0.483389717710363,-0.532365098788428,-0.377622559672045,0.204797631461809,-0.33082186324487,2.46049700782792,-1.18255584963571,-0.268468209474174,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.124317426776539,-0.234851444334193,0.09112532672157,0.16917367948576,-0.291135506955373,2.29751328377741,1.04776630449665,-0.244433952183166,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
1.46068201934017,-0.692561337530029,-0.758702365344315,-0.161249180765536,0.173423614955542,0.497892158045479,1.184823375508,-0.503020851537394,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
0.338553681108607,-0.246626268679329,-0.523199975729858,-0.33565837935766,0.365663559793304,-0.513220582246071,-1.01229717711884,-0.389109861946899,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.312793646673827,-0.609869253201046,-0.754717177698766,0.260692493477056,-0.314393521357853,-0.743087184686242,1.47185332317363,-0.505042437493716,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.757988842447457,-0.744164943409597,-0.158954942401609,0.703819185848106,-1.01489545390516,-0.0558803929913364,-0.0709685522353092,1.96325459493292,-0.321327354203252,1.39501804167113,-0.983462419940382,-1.16707357322806
1.0290669849912,-0.360586993581592,-0.32688354318797,-0.211439845903344,0.0620870596266649,-0.560684817111198,0.260465895129564,-0.0751518260146491,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.62297414040628,-0.469559091700336,-0.091171288605631,-0.309030487334175,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-0.304595367823555,-0.284457716276957,1.33736328994976,-0.0368863287775699,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
-0.166915538103225,-0.397000339019074,-0.343701973199973,-0.513454688397865,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.262600273759931,0.278899694610346,-0.602616830830564,-1.5557056816517
-0.433582434912928,-0.366694659844847,-0.276539938382038,-0.0400038351968105,-0.835679083852986,-0.560273956696721,0.28044120377345,-0.193711040338914,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
-0.293947997770272,-0.564754772673306,1.79456647342037,-0.133685408393139,-0.835679083852986,-0.560273956696721,0.28044120377345,-0.193711040338914,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.21201214003772,-0.510670477192219,-0.315881403484641,1.46412750112143,-0.192911729163366,0.731886188550075,-0.00635243716820808,2.6507707704597,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.433582434912928,-0.366694659844847,-0.276539938382038,-0.0400038351968105,-0.674592204509401,-0.533754713497068,-1.02861970588646,-0.596243211834524,3.02248881750066,0.338656088465584,0.218088902966499,-0.081518672941159
2.03793655773904,6.84983612701297,-0.113592749791897,0.882753027912848,-0.622113435662857,-0.200513657537609,-0.784723201840599,4.10796329767798,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
1.4812066702502,0.69011270218938,1.97262563159711,1.35689628241723,0.319972287582988,-0.774178658899602,1.20207333387163,-0.334431609856323,0.0936264849457697,-0.389894514261076,4.61806772581908,-1.18901292506512
-0.499627344089013,-0.531145066196572,1.27295142849795,-0.142976543179518,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.764637560297704,-0.709237712800481,1.33651139428385,0.145744083474264,-0.573529487750749,-0.0943863315906535,0.0799687888838876,-0.137783470533879,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.492555450538681,-0.26320079472273,3.06999201149138,-0.0192951842147934,-0.288629470566606,-0.468073570241799,1.31559138928058,-0.24026887056104,-0.234246263940251,2.66289379660492,-0.471209120451223,-1.20351322110703
-0.0810715152111345,0.882733812173448,3.05395135224397,1.49934884774464,5.28373876871805,-0.303270824994186,1.51752238756942,-0.332063130629899,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.467485513355705,-0.330995028112943,-0.0678556962367661,-0.258581365247879,-0.0620440016118689,-0.370001691142763,-0.949363539963662,-0.210656224196331,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.473338387515398,-0.356467033645557,-0.375927437753962,-0.189930741035772,-0.73422961176761,-0.233445974082587,1.1258998274223,-0.00224392829601312,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.611068687550659,-0.272464685276586,1.17011553983135,-0.111413968180495,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.390934387401328,0.660445408146017,1.70185014611705,0.557978675365396
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-0.420365080194831,-0.429308975411336,1.22069211050698,-0.286795001924137,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
-0.403239671645159,-0.202098543297087,-0.350289326266434,-0.283735171240672,-0.559621450478422,1.09593061003494,-1.29165803862494,-0.360841479823498,-0.262600273759931,0.278899694610346,-0.602616830830564,-1.5557056816517
-0.423531104717963,-0.190796594701977,-0.274844816463955,-0.434732207694391,0.319972287582988,-0.774178658899602,1.20207333387163,-0.334431609856323,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.3450842947449,-0.468884057306751,-1.06666138519617,-0.599596143819857,0.365663559793304,-0.513220582246071,-1.01229717711884,-0.389109861946899,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-0.604830959686442,-0.238918434094208,-0.318886471533313,-0.17223551764816,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
-1.18030704088573,-0.421200083556106,-1.38125791324026,-0.0996032613133177,0.365663559793304,-0.513220582246071,-1.01229717711884,-0.389109861946899,2.87668064679434,0.186898680592587,-0.675009985632479,0.343553083361449
-0.567114278912917,-0.13226625186562,0.96312641960416,-0.287564810627007,5.00140299025662,-0.064822367711093,1.34809717449417,-0.0481475787952486,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
1.10908471577423,-0.547375045481069,3.23763966661597,1.66098699454996,1.24000954810534,1.33779755754873,0.733325819677578,-0.320132491987408,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-0.230348674018421,-0.660979864772668,1.21149765489437,0.0138615848601192,-0.321327354203252,1.39501804167113,-0.983462419940382,-1.16707357322806
-0.946261515783552,2.58399602329364,0.214141596394144,0.0783483775785596,-0.573529487750749,-0.0943863315906535,0.0799687888838876,-0.137783470533879,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
0.304650602665831,-0.210926636947425,-0.314515733584586,-0.554235909408728,0.4053499160828,-0.676204306296589,1.21802497701352,-0.365075604655891,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
0.985112576353454,-0.500785426992558,-0.11989442296078,-0.0352890034568316,0.0123007481535111,-0.736444598005244,-0.849399286162736,-0.294088224265539,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
1.62057596096522,0.635411999714291,-0.272391686108037,-1.33738467207117,-0.460051436484327,-0.266325251360818,-1.00963004362539,-0.310829259215145,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.83270800001444,0.82875285726665,-0.963448220183468,-1.31687104475012,0.326588460626209,1.92262350331277,0.975638211728867,-0.122231003149477,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
-0.430872472636542,4.49337962139758,-0.667681552628302,1.00962392139349,0.81500266013883,1.52016765894456,1.29567510096225,5.18094057790729,3.94106573681477,1.26312652548632,-0.0282621158367473,0.39215583819263
-0.883871767829437,-0.0527348577740245,1.84216720068488,-0.0907510144107773,1.88955952003692,0.101549402627656,-1.24810692728133,-0.156453329443825,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
0.304650602665831,-0.210926636947425,-0.314515733584586,-0.554235909408728,-0.1679175044886,-0.0461442402346268,-0.974694863774007,-0.12658870233365,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.611068687550659,-0.272464685276586,1.17011553983135,-0.111413968180495,-0.25084949713921,0.950196745261252,1.2567929408116,-0.351414899961633,-0.332207306958007,-0.455672938914769,2.08269573522687,0.16934656694176
-0.0665554451002578,-0.262265648638597,-0.439838349091672,1.36884898488583,-0.25084949713921,0.950196745261252,1.2567929408116,-0.351414899961633,-0.390934387401328,0.660445408146017,1.70185014611705,0.557978675365396
3.62783263472925,-0.932530375007108,-0.658414901414419,0.394727291809014,0.157672531097255,-0.641215031825459,-1.08175813639317,-0.188626310181456,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
0.851580732353466,-0.266357019013331,1.11977193502542,-0.282849978887028,-0.291135506955373,2.29751328377741,1.04776630449665,-0.244433952183166,-0.262600273759931,0.278899694610346,-0.602616830830564,-1.5557056816517
1.47679288955688,-0.330871513469857,0.715696523316059,0.635064075234841,-0.941552586729717,-0.236416505788584,0.255109879963106,-0.109643518476232,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
-0.18053964546171,-0.246063114750085,-0.618177914184078,-0.0923111904393844,-0.0988769740741904,1.17988089151789,-1.06693430480858,-0.337920993045216,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
-0.391928976542218,-0.116133508449921,1.03716180617458,-0.382298853474137,-0.267181646480743,0.888902717887982,1.09392689004945,-0.113403183988766,-0.227439853964762,0.102849087204728,-0.557723597807135,0.301603591356084
1.40777120699502,-0.481981299360664,0.0734712984702832,-0.265111327339012,-0.0696485500015597,-0.521920222280735,0.165566616355959,-0.121677957377747,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
-0.281758378511514,-0.274687856298925,-0.275195762015758,1.412768144881,-0.279425747948447,-0.474934477579529,1.30959117379922,4.53639349524183,-0.140358763701762,1.37072484213851,-0.0454702983179751,0.265163943477113
-0.389628026275186,-0.22649622643388,-0.483529058609228,-0.216154677643323,-0.25084949713921,0.950196745261252,1.2567929408116,-0.351414899961633,-0.168712773521442,-1.01326925985606,-0.176878008697317,-0.0870285170675523
1.27804551090886,-0.446990116896791,0.477124660377263,-0.22271052091698,-0.41274150564697,1.37574389284664,-1.16172658789326,-0.0533699194170921,-0.321327354203252,1.39501804167113,-0.983462419940382,-1.16707357322806
-0.490318721862769,-0.678517464906225,0.310363364132799,-0.268230879963396,-0.644020204498469,-0.493573534490603,0.187036112285633,-0.156182876131489,-0.0816316832584409,0.254606495077724,0.335375290791843,-0.123468164946523
